MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MiscVal,SaleType,SaleCondition,SalePrice,YearBuilt_Old,YearRemodAdd_Old,GarageYrBlt_Old,YrSold_Old
60,RL,8125,3,Lvl,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,PConc,4,3,1,1,0,1,0,702,702,GasA,3,1,SBrkr,702,779,0,1481,0,0,2,1,3,1,2,6,Typ,1,Attchd,3,2,343,3,3,Y,0,36,0,0,0,0,WD,Normal,174000,16,15,16.0,1
20,RL,10400,3,Lvl,Inside,0,NWAmes,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,189.0,2,2,CBlock,4,3,1,1,0,1,0,1090,1090,GasA,2,1,SBrkr,1370,0,0,1370,0,0,2,0,3,1,2,6,Typ,1,Attchd,2,2,479,3,3,Y,0,0,0,0,0,0,WD,Family,152000,34,34,34.0,1
60,RL,11029,0,Lvl,Corner,0,NWAmes,PosA,Norm,1Fam,2Story,6,7,Gable,CompShg,HdBoard,HdBoard,BrkFace,220.0,2,2,CBlock,3,3,2,4,619,1,0,435,1054,GasA,2,1,SBrkr,1512,1142,0,2654,1,0,2,1,4,1,3,9,Typ,1,Attchd,1,2,619,3,3,Y,0,65,0,0,222,0,WD,Normal,250000,42,26,42.0,4
50,RL,7642,3,Lvl,Corner,0,Crawfor,Norm,Norm,1Fam,1.5Fin,7,8,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,BrkTil,3,3,1,1,0,1,0,912,912,GasA,3,1,SBrkr,912,514,0,1426,0,0,1,1,3,1,3,7,Typ,1,Detchd,1,1,216,3,3,Y,0,240,0,0,0,0,WD,Normal,189950,92,12,85.0,3
190,RL,11625,3,Lvl,Inside,0,Sawyer,Norm,Norm,2fmCon,1Story,5,4,Hip,CompShg,Plywood,HdBoard,None,0.0,2,2,PConc,3,3,2,4,841,1,0,198,1039,GasA,4,1,SBrkr,1039,0,0,1039,1,0,1,1,3,1,2,6,Typ,0,Attchd,1,2,504,3,3,Y,0,0,0,0,0,0,WD,Normal,131500,45,45,45.0,0
20,RL,9672,3,Lvl,Corner,0,SawyerW,Norm,Norm,1Fam,1Story,6,5,Hip,CompShg,HdBoard,Plywood,None,0.0,2,2,PConc,4,3,1,6,338,1,0,702,1040,GasA,2,1,SBrkr,1097,0,0,1097,0,0,2,0,3,1,2,6,Typ,0,Attchd,1,2,480,3,3,Y,0,0,0,0,0,0,WD,Normal,152000,26,25,24.0,0
20,RL,7931,3,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,BrkFace,Plywood,None,0.0,2,2,CBlock,3,3,1,4,1148,1,0,0,1148,GasA,2,1,SBrkr,1148,0,0,1148,1,0,1,0,3,1,2,6,Typ,0,Attchd,1,1,672,3,3,Y,0,0,0,0,0,0,WD,Normal,132500,51,51,51.0,1
20,FV,8640,3,Lvl,Inside,0,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,5,3,1,1,0,1,0,1372,1372,GasA,4,1,SBrkr,1372,0,0,1372,0,0,2,0,3,1,3,6,Typ,0,Attchd,3,2,529,3,3,Y,0,140,0,0,0,0,New,Partial,250580,3,2,2.0,2
20,RL,8750,0,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,2,2,CBlock,3,3,1,4,828,1,0,174,1002,GasA,2,1,SBrkr,1002,0,0,1002,1,0,1,0,3,1,2,5,Typ,0,Detchd,1,2,902,3,3,Y,0,0,0,0,0,0,WD,Normal,148500,40,40,37.0,1
20,RL,10656,0,HLS,Inside,0,Timber,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,274.0,3,2,PConc,4,3,3,1,0,1,0,1638,1638,GasA,4,1,SBrkr,1646,0,0,1646,0,0,2,0,3,1,3,6,Typ,1,Attchd,2,3,870,3,3,Y,192,80,0,0,0,0,New,Partial,248900,4,3,3.0,3
20,RL,6970,3,Lvl,Corner,0,Sawyer,Feedr,Norm,1Fam,1Story,4,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,CBlock,3,3,1,5,932,1,0,108,1040,GasA,2,1,SBrkr,1120,0,0,1120,1,0,1,1,3,1,1,5,Typ,0,Attchd,2,2,544,3,3,Y,168,0,0,0,0,400,WD,Normal,129000,49,49,49.0,3
60,RL,14762,1,Lvl,Corner,0,Gilbert,Feedr,Norm,1Fam,2Story,5,6,Gable,CompShg,Plywood,Plywood,None,0.0,2,2,Slab,3,3,1,1,0,1,0,0,0,GasA,3,1,SBrkr,1547,720,53,2320,0,0,2,0,2,1,2,7,Typ,1,Attchd,1,2,672,3,3,P,120,144,0,0,0,0,WD,Normal,169000,62,60,31.0,4
60,RL,9938,3,Lvl,Inside,0,SawyerW,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,246.0,3,2,PConc,4,3,1,6,750,1,0,300,1050,GasA,4,1,SBrkr,1062,887,0,1949,1,0,2,1,3,1,3,8,Typ,1,Attchd,3,2,574,3,3,Y,156,90,0,0,0,0,WD,Normal,236000,17,16,17.0,0
20,RL,6600,3,Lvl,Inside,0,NAmes,PosN,Norm,1Fam,1Story,5,5,Hip,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3,3,1,1,0,1,0,894,894,GasA,3,0,SBrkr,894,0,0,894,0,0,1,0,2,1,2,5,Typ,0,Detchd,1,1,308,3,3,Y,0,0,0,0,0,0,WD,Normal,109500,48,48,48.0,1
60,RL,8750,3,Lvl,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,116.0,2,2,PConc,4,3,1,6,505,1,0,299,804,GasA,4,1,SBrkr,804,878,0,1682,0,0,2,1,3,1,3,7,Typ,0,Attchd,2,2,523,3,3,Y,0,77,0,0,0,0,WD,Normal,200500,12,12,12.0,0
20,RL,8892,3,Lvl,Corner,0,NAmes,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,2,Stone,3,3,3,1,0,1,0,105,105,GasA,3,1,SBrkr,910,0,0,910,0,0,1,0,3,1,3,5,Typ,0,Attchd,1,2,414,3,3,Y,196,0,150,0,0,0,WD,Normal,116000,57,14,57.0,2
40,RL,12144,3,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,2,CBlock,3,3,1,3,375,1,0,457,832,GasA,3,1,SBrkr,1036,0,232,1268,0,0,1,0,3,1,2,6,Typ,1,Attchd,1,1,288,3,3,Y,0,28,0,0,0,0,WD,Normal,133000,61,60,61.0,1
50,RM,5720,3,Lvl,Inside,0,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3,3,1,1,0,1,0,676,676,GasA,4,1,SBrkr,676,455,0,1131,0,0,1,1,3,1,2,5,Typ,0,Detchd,1,1,200,3,3,Y,26,0,0,0,0,0,WD,Abnorml,66500,69,60,69.0,1
60,FV,9000,3,Lvl,Inside,0,Somerst,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,2,PConc,4,3,3,6,64,1,0,1120,1184,GasA,4,1,SBrkr,1184,1426,0,2610,0,0,2,1,4,1,4,11,Typ,1,BuiltIn,3,2,550,3,3,Y,208,364,0,0,0,0,New,Partial,303477,3,3,3.0,3
20,RL,25286,3,HLS,Inside,1,Mitchel,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,HdBoard,Plywood,None,0.0,2,2,PConc,3,3,4,5,633,1,0,431,1064,GasA,3,1,SBrkr,1040,0,0,1040,1,0,1,0,3,1,2,5,Typ,0,Attchd,1,2,648,3,3,Y,0,0,0,0,0,0,WD,Normal,132250,47,47,47.0,3
60,RL,8834,3,Lvl,Inside,0,NridgHt,Norm,Norm,1Fam,2Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,216.0,3,2,PConc,5,3,1,6,1170,1,0,292,1462,GasA,4,1,SBrkr,1462,762,0,2224,1,0,2,1,4,1,4,10,Typ,1,Attchd,3,3,738,3,3,Y,184,0,0,0,0,0,WD,Normal,350000,6,5,6.0,1
85,RL,11782,0,Lvl,Inside,0,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,3,3,3,5,899,1,0,210,1109,GasA,2,1,SBrkr,1155,0,0,1155,1,0,1,0,3,1,3,6,Min2,0,Detchd,1,2,576,3,3,Y,192,0,0,0,0,400,WD,Normal,148000,49,15,23.0,0
20,RL,7000,0,Lvl,CulDSac,0,CollgCr,Norm,Norm,1Fam,1Story,5,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,90.0,3,3,CBlock,3,3,1,5,646,1,0,218,864,GasA,4,1,SBrkr,864,0,0,864,1,0,1,0,3,1,2,6,Typ,0,Attchd,1,1,336,3,3,Y,0,0,0,0,0,0,WD,Normal,136500,32,5,32.0,1
20,RL,7024,3,Lvl,Inside,0,Edwards,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,5,4,1,5,980,1,0,110,1090,GasA,3,1,SBrkr,1090,0,0,1090,1,0,1,1,2,1,2,5,Typ,0,Attchd,3,2,450,3,3,Y,0,49,0,0,0,0,WD,Normal,157000,5,4,5.0,3
50,RL,13758,0,Lvl,CulDSac,0,Timber,Norm,Norm,1Fam,1.5Fin,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,117.0,3,3,CBlock,4,3,2,2,902,1,0,254,1156,GasA,4,1,SBrkr,1187,530,0,1717,0,0,2,1,3,1,3,7,Typ,1,Attchd,2,2,400,3,3,Y,168,36,0,0,0,0,WD,Normal,187500,20,19,20.0,3
60,RL,9636,0,Lvl,Corner,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3,1,1,0,1,0,808,808,GasA,3,1,SBrkr,808,785,0,1593,0,0,2,1,3,1,2,7,Typ,1,BuiltIn,2,2,389,3,3,Y,342,40,0,0,0,0,WD,Normal,178000,18,17,17.0,1
75,RL,6204,3,Bnk,Inside,0,SWISU,Norm,Norm,1Fam,2.5Fin,4,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,PConc,3,2,1,1,0,1,0,795,795,GasA,2,0,SBrkr,954,795,481,2230,1,0,1,0,5,1,2,10,Typ,0,Detchd,1,1,440,3,4,Y,0,188,0,0,0,0,WD,Normal,118500,98,60,13.0,4
20,RL,7150,3,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,60.0,2,2,CBlock,3,3,1,4,432,1,0,460,892,GasA,2,1,SBrkr,892,0,0,892,0,0,1,0,3,1,2,5,Typ,0,Attchd,2,1,288,3,3,Y,0,0,0,0,0,0,WD,Normal,100000,43,43,43.0,1
120,FV,5119,0,Lvl,CulDSac,0,Somerst,Norm,Norm,TwnhsE,1Story,9,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,60.0,3,2,PConc,5,3,3,6,1238,1,0,460,1698,GasA,4,1,SBrkr,1709,0,0,1709,1,0,2,0,2,1,3,5,Typ,1,Attchd,3,2,506,3,3,Y,97,65,0,0,0,0,CWD,Abnorml,328900,11,10,11.0,2
90,RL,8393,3,Lvl,Corner,0,NAmes,Norm,Norm,Duplex,1Story,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,122.0,2,2,CBlock,3,3,1,2,528,1,0,1098,1626,GasA,4,1,SBrkr,1712,0,0,1712,0,0,2,0,4,2,2,8,Typ,0,Attchd,3,2,588,3,3,Y,272,54,0,0,0,0,WD,Family,145000,51,5,5.0,4
50,RL,16466,0,Lvl,Inside,0,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,PConc,3,3,1,1,0,1,0,816,816,GasA,2,1,SBrkr,872,521,0,1393,0,0,1,1,3,1,2,8,Typ,0,Attchd,1,1,300,3,3,Y,121,0,0,0,265,0,WD,Normal,135500,55,55,55.0,2
20,RL,15865,0,Lvl,Inside,1,NAmes,Norm,Norm,1Fam,1Story,8,6,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,4,4,5,351,3,823,1043,2217,GasA,4,1,SBrkr,2217,0,0,2217,1,0,2,0,4,1,3,8,Typ,1,Attchd,1,2,621,3,3,Y,81,207,0,0,224,0,WD,Normal,268000,40,40,40.0,3
20,RL,12160,3,Lvl,Inside,0,NAmes,Feedr,Norm,1Fam,1Story,6,4,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,90.0,2,2,CBlock,3,3,1,4,1024,1,0,481,1505,GasA,4,1,SBrkr,1505,0,0,1505,1,0,1,0,2,1,2,6,Typ,1,Attchd,2,2,505,3,3,Y,0,0,0,162,0,0,WD,Normal,149500,57,57,57.0,1
60,RL,11184,3,Lvl,Inside,0,Sawyer,Norm,Norm,1Fam,2Story,6,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,92.0,2,2,CBlock,3,3,1,2,226,3,500,192,918,GasA,3,1,SBrkr,918,765,0,1683,0,0,2,1,3,1,2,7,Typ,1,Attchd,2,2,440,3,3,Y,243,0,0,0,0,0,WD,Normal,172500,32,32,32.0,1
20,RL,8414,3,Lvl,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,6,8,Hip,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,3,3,1,6,663,1,0,396,1059,GasA,2,1,SBrkr,1068,0,0,1068,0,1,1,0,3,1,2,6,Typ,0,Attchd,2,1,264,3,3,Y,192,0,0,0,0,0,WD,Normal,154500,47,7,47.0,4
20,RL,13284,3,Lvl,Inside,0,Sawyer,PosN,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Plywood,None,0.0,2,2,PConc,4,3,2,4,1064,1,0,319,1383,GasA,2,1,SBrkr,1383,0,0,1383,1,0,1,0,3,1,2,6,Typ,1,Attchd,1,1,354,3,3,Y,511,116,0,0,0,0,WD,Normal,165000,56,56,56.0,2
90,RL,7018,3,Bnk,Inside,0,SawyerW,Norm,Norm,Duplex,1Story,5,5,Gable,CompShg,Plywood,Plywood,None,0.0,2,2,Slab,3,3,1,1,0,1,0,0,0,GasA,2,1,SBrkr,1535,0,0,1535,0,0,2,0,4,2,2,8,Typ,0,Attchd,1,2,400,3,3,Y,0,0,0,0,0,0,WD,Alloca,118858,31,31,31.0,1
60,RL,7056,3,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,2Story,6,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,415.0,2,2,CBlock,3,3,1,4,400,1,0,380,780,GasA,2,1,SBrkr,983,813,0,1796,1,0,1,1,4,1,2,8,Typ,1,Attchd,2,2,483,3,3,Y,0,50,0,0,0,0,WD,Normal,140000,47,47,47.0,2
30,RM,8765,3,Lvl,Inside,0,IDOTRR,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,3,3,1,5,285,1,0,666,951,GasA,4,0,SBrkr,951,0,0,951,0,0,1,0,2,1,2,6,Typ,0,Detchd,1,1,327,3,3,Y,0,28,0,0,0,0,WD,Abnorml,106500,74,60,74.0,4
90,RL,7018,3,Lvl,Inside,0,SawyerW,Feedr,Norm,Duplex,2Story,5,5,Gable,CompShg,Plywood,Plywood,None,0.0,2,2,Slab,3,3,1,1,0,1,0,0,0,GasA,2,1,SBrkr,1120,1120,0,2240,0,0,2,0,6,2,2,12,Typ,0,Detchd,1,2,528,3,3,Y,154,0,0,0,0,0,WD,Alloca,142953,31,31,31.0,1
20,RL,12919,0,Lvl,Inside,0,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,4,2,PConc,5,3,4,6,2188,1,0,142,2330,GasA,4,1,SBrkr,2364,0,0,2364,1,0,2,1,2,1,4,11,Typ,2,Attchd,3,3,820,3,3,Y,0,67,0,0,0,0,New,Partial,611657,1,0,1.0,0
20,RL,6993,3,Lvl,Inside,0,Sawyer,Feedr,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,Plywood,None,0.0,2,2,CBlock,3,3,1,4,465,1,0,447,912,GasA,2,1,SBrkr,1236,0,0,1236,0,0,1,0,3,1,2,6,Typ,1,Attchd,1,1,288,3,3,Y,0,0,0,0,0,0,WD,Normal,135000,49,16,49.0,4
20,RL,7340,0,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,3,3,1,5,322,1,0,536,858,GasA,2,1,SBrkr,858,0,0,858,0,0,1,0,2,1,2,4,Typ,0,Detchd,1,1,684,3,3,Y,0,0,0,0,0,0,WD,Normal,110000,39,39,31.0,3
20,RL,8712,0,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,MetalSd,MetalSd,None,0.0,2,3,CBlock,3,3,2,4,860,1,0,132,992,GasA,2,1,SBrkr,1306,0,0,1306,1,0,1,0,2,1,2,5,Typ,0,Detchd,1,1,756,3,3,Y,0,0,0,0,0,0,WD,Normal,153000,53,10,42.0,1
60,RL,7875,3,Lvl,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,1,1,0,1,0,783,783,GasA,4,1,SBrkr,807,702,0,1509,0,0,2,1,3,1,3,8,Typ,1,Attchd,3,2,393,3,3,Y,0,75,0,0,0,0,WD,Normal,180000,7,7,7.0,4
20,RL,14859,0,HLS,CulDSac,0,Gilbert,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.0,3,2,PConc,4,3,1,1,0,1,0,1670,1670,GasA,4,1,SBrkr,1670,0,0,1670,0,0,2,0,3,1,3,7,Typ,1,Attchd,2,3,690,3,3,Y,144,60,0,0,0,0,New,Partial,240000,4,4,4.0,4
20,RL,6173,0,Lvl,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75.0,2,2,CBlock,3,3,1,6,599,1,0,277,876,GasA,2,1,SBrkr,902,0,0,902,0,0,1,0,3,1,2,6,Typ,0,Attchd,1,1,288,3,3,Y,0,0,0,0,0,0,WD,Normal,125500,43,43,43.0,3
20,RL,9920,3,Lvl,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,2,2,CBlock,3,3,1,3,354,2,290,412,1056,GasA,2,1,SBrkr,1063,0,0,1063,1,0,1,0,3,1,2,6,Typ,0,Attchd,2,1,280,3,3,Y,0,0,164,0,0,0,WD,Normal,128000,56,56,56.0,0
20,RL,13501,0,Lvl,Corner,0,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,208.0,3,2,PConc,4,3,1,6,63,1,0,1560,1623,GasA,4,1,SBrkr,1636,0,0,1636,1,0,2,0,3,1,3,8,Typ,1,Attchd,2,3,865,3,3,Y,0,60,0,0,0,0,WD,Normal,255000,4,4,4.0,3
50,RL,11500,0,Lvl,Inside,0,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,2,CBlock,4,3,1,3,223,1,0,794,1017,GasA,3,1,SBrkr,1020,1037,0,2057,0,0,1,1,3,1,3,6,Typ,1,Attchd,3,1,180,2,3,Y,0,0,0,0,322,0,WD,Normal,250000,74,23,74.0,4
20,RL,8885,0,Low,Inside,1,Mitchel,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,4,3,3,4,301,5,324,239,864,GasA,2,1,SBrkr,902,0,0,902,1,0,1,0,2,1,2,5,Typ,0,Attchd,1,2,484,3,3,Y,164,0,0,0,0,0,WD,Normal,131000,27,27,27.0,4
60,RL,12589,1,Lvl,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,1,1,0,1,0,742,742,GasA,4,1,SBrkr,742,742,0,1484,0,0,2,1,3,1,3,8,Typ,1,Attchd,3,2,390,3,3,Y,36,24,0,0,0,0,WD,Normal,174000,5,5,5.0,1
90,RL,11600,3,Lvl,Corner,0,NAmes,Feedr,Norm,Duplex,2Story,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,2,2,CBlock,3,3,1,3,443,1,0,662,1105,GasA,2,1,FuseA,1105,1169,0,2274,0,0,2,0,5,2,2,12,Typ,0,Detchd,1,2,480,3,3,Y,0,0,0,0,0,0,WD,Normal,154300,50,50,50.0,0
20,RL,9286,0,Lvl,CulDSac,1,CollgCr,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,Plywood,None,0.0,2,2,CBlock,4,4,3,5,196,1,0,1072,1268,GasA,2,1,SBrkr,1268,0,0,1268,0,0,1,1,3,1,3,5,Typ,0,Detchd,1,1,252,3,3,Y,173,0,0,0,0,0,WD,Normal,143500,33,21,32.0,1
30,RM,6120,3,Lvl,Inside,0,BrkSide,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,BrkTil,3,3,1,3,489,1,0,279,768,GasA,2,0,SBrkr,1015,0,0,1015,0,0,1,0,3,1,2,6,Min1,0,Detchd,1,1,450,3,3,Y,0,0,112,0,120,620,WD,Abnorml,88000,85,60,85.0,4
90,RH,6270,3,HLS,Inside,0,Crawfor,Norm,Norm,Duplex,2Story,5,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3,3,1,4,284,1,0,717,1001,GasA,2,0,FuseA,1001,1001,0,2002,0,0,2,0,4,2,2,8,Typ,0,2Types,1,3,871,3,3,Y,0,0,0,0,0,0,WD,Normal,145000,61,60,61.0,3
160,FV,3000,3,Lvl,Inside,0,Somerst,Norm,Norm,TwnhsE,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,3,2,PConc,4,3,3,6,294,1,0,318,612,GasA,4,1,SBrkr,612,612,0,1224,0,0,2,1,2,1,3,4,Typ,0,Detchd,2,2,528,3,3,Y,0,234,0,0,0,0,New,Partial,173733,1,1,1.0,1
160,RM,2001,3,Lvl,Inside,0,MeadowV,Norm,Norm,Twnhs,2Story,4,5,Gable,CompShg,CemntBd,CmentBd,BrkFace,80.0,2,2,CBlock,3,3,1,1,0,1,0,546,546,GasA,1,1,SBrkr,546,546,0,1092,0,0,1,1,3,1,2,6,Typ,0,Attchd,1,1,286,3,3,Y,0,0,0,0,0,0,WD,Normal,75000,40,40,40.0,3
20,C (all),9000,3,Lvl,Inside,0,IDOTRR,Norm,Norm,1Fam,1Story,2,3,Gable,CompShg,AsbShng,AsbShng,None,0.0,2,2,CBlock,3,3,3,4,50,1,0,430,480,GasA,2,0,FuseA,480,0,0,480,1,0,0,0,1,1,2,4,Typ,0,Detchd,1,1,308,3,3,Y,0,0,0,0,0,0,WD,Abnorml,35311,61,60,52.0,4
20,RL,17140,3,Lvl,Inside,0,Edwards,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,CBlock,3,3,1,5,1059,1,0,75,1134,GasA,4,1,FuseA,1229,0,0,1229,0,0,1,0,3,1,2,6,Typ,0,Attchd,2,1,284,3,3,Y,0,0,0,0,0,0,WD,Normal,135000,54,54,54.0,1
60,RL,13125,0,Lvl,Corner,0,SawyerW,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,2,PConc,5,3,2,4,48,6,634,422,1104,GasA,4,1,SBrkr,912,1215,0,2127,1,0,2,1,4,1,3,8,Typ,1,Attchd,2,3,833,3,3,Y,72,192,224,0,0,0,WD,Normal,238000,19,19,19.0,3
20,RL,11029,0,Lvl,Corner,0,NAmes,Norm,Norm,1Fam,1Story,6,8,Hip,CompShg,MetalSd,MetalSd,None,0.0,4,2,CBlock,4,3,1,5,528,4,411,245,1184,GasA,4,1,SBrkr,1414,0,0,1414,1,0,1,0,3,1,2,6,Min1,1,Attchd,1,2,601,3,3,Y,0,51,0,0,190,0,WD,Normal,176500,52,8,20.0,2
60,RL,8462,0,Lvl,Inside,0,SawyerW,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,105.0,3,3,PConc,4,4,1,6,814,1,0,114,928,GasA,4,1,SBrkr,936,785,0,1721,0,1,2,1,3,1,3,7,Typ,0,Attchd,2,2,471,3,3,Y,300,87,0,0,0,0,WD,Normal,201000,16,16,16.0,3
90,RL,8777,3,Lvl,Inside,0,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3,3,1,5,1084,1,0,188,1272,GasA,3,1,SBrkr,1272,928,0,2200,2,0,2,2,4,2,2,9,Typ,0,Attchd,1,0,0,3,3,N,0,70,0,0,0,0,WD,Normal,145900,110,7,-1.0,2
20,RL,10237,3,Lvl,Inside,0,Gilbert,RRAn,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,1,6,28,1,0,1288,1316,GasA,4,1,SBrkr,1316,0,0,1316,0,0,2,0,3,1,3,6,Typ,1,Attchd,3,2,397,3,3,Y,100,0,0,23,0,0,New,Partial,169990,5,4,5.0,4
120,RL,8012,3,Lvl,Inside,0,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,Plywood,Plywood,None,0.0,3,2,PConc,4,3,1,2,165,6,841,598,1604,GasA,4,1,SBrkr,1617,0,0,1617,1,0,2,0,2,1,3,5,Typ,1,Attchd,2,2,533,3,3,Y,0,69,0,0,0,0,WD,Normal,193000,17,16,17.0,2
20,RL,10240,3,Lvl,Inside,0,NWAmes,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,Plywood,Plywood,BrkFace,157.0,2,3,CBlock,4,3,1,4,625,2,1061,0,1686,GasA,2,1,SBrkr,1686,0,0,1686,1,0,2,0,3,1,2,7,Typ,1,Attchd,1,2,612,3,3,Y,384,131,0,0,0,0,WD,Normal,207500,30,30,30.0,4
